interaction/schema/version,interaction/source,interaction/author/username,interaction/author/name,interaction/author/id,interaction/author/avatar,interaction/author/link,interaction/type,interaction/created_at,interaction/content,interaction/id,interaction/link,klout/score,language/tag,language/confidence,links/code/0,links/created_at/0,links/hops/0/0,links/normalized_url/0,links/retweet_count/0,links/title/0,links/url/0,salience/content/sentiment,twitter/created_at,twitter/domains/0,twitter/hashtags/0,twitter/id,twitter/links/0,twitter/source,twitter/text,twitter/user/name,twitter/user/url,twitter/user/description,twitter/user/location,twitter/user/statuses_count,twitter/user/followers_count,twitter/user/friends_count,twitter/user/screen_name,twitter/user/profile_image_url,twitter/user/lang,twitter/user/time_zone,twitter/user/listed_count,twitter/user/id,twitter/user/id_str,twitter/user/created_at,twitter/in_reply_to_screen_name,twitter/in_reply_to_user_id,twitter/in_reply_to_status_id,demographic/gender,twitter/retweet/text,twitter/retweet/id,twitter/retweet/user/name,twitter/retweet/user/description,twitter/retweet/user/location,twitter/retweet/user/statuses_count,twitter/retweet/user/followers_count,twitter/retweet/user/friends_count,twitter/retweet/user/screen_name,twitter/retweet/user/profile_image_url,twitter/retweet/user/lang,twitter/retweet/user/time_zone,twitter/retweet/user/utc_offset,twitter/retweet/user/id,twitter/retweet/user/id_str,twitter/retweet/user/created_at,twitter/retweet/source,twitter/retweet/count,twitter/retweet/created_at,twitter/retweeted/id,twitter/retweeted/user/name,twitter/retweeted/user/description,twitter/retweeted/user/statuses_count,twitter/retweeted/user/followers_count,twitter/retweeted/user/friends_count,twitter/retweeted/user/screen_name,twitter/retweeted/user/profile_image_url,twitter/retweeted/user/lang,twitter/retweeted/user/time_zone,twitter/retweeted/user/utc_offset,twitter/retweeted/user/listed_count,twitter/retweeted/user/id,twitter/retweeted/user/id_str,twitter/retweeted/user/created_at,twitter/retweeted/source,twitter/retweeted/created_at,salience/content/entities/0/name,salience/content/entities/0/type,salience/content/entities/0/label,salience/content/entities/0/sentiment,salience/content/entities/0/evidence,salience/content/entities/0/confident,salience/content/entities/0/about,salience/content/entities/1/name,salience/content/entities/1/type,salience/content/entities/1/label,salience/content/entities/1/sentiment,salience/content/entities/1/evidence,salience/content/entities/1/confident,salience/content/entities/1/about,salience/content/entities/2/name,salience/content/entities/2/type,salience/content/entities/2/label,salience/content/entities/2/sentiment,salience/content/entities/2/evidence,salience/content/entities/2/confident,salience/content/entities/2/about,salience/content/entities/3/name,salience/content/entities/3/type,salience/content/entities/3/label,salience/content/entities/3/sentiment,salience/content/entities/3/evidence,salience/content/entities/3/confident,salience/content/entities/3/about,salience/content/entities/4/name,salience/content/entities/4/type,salience/content/entities/4/label,salience/content/entities/4/sentiment,salience/content/entities/4/evidence,salience/content/entities/4/confident,salience/content/entities/4/about,salience/content/entities/5/name,salience/content/entities/5/type,salience/content/entities/5/label,salience/content/entities/5/sentiment,salience/content/entities/5/evidence,salience/content/entities/5/confident,salience/content/entities/5/about,salience/content/entities/6/name,salience/content/entities/6/type,salience/content/entities/6/label,salience/content/entities/6/sentiment,salience/content/entities/6/evidence,salience/content/entities/6/confident,salience/content/entities/6/about,salience/content/entities/7/name,salience/content/entities/7/type,salience/content/entities/7/label,salience/content/entities/7/sentiment,salience/content/entities/7/evidence,salience/content/entities/7/confident,salience/content/entities/7/about,salience/content/entities/8/name,salience/content/entities/8/type,salience/content/entities/8/label,salience/content/entities/8/sentiment,salience/content/entities/8/evidence,salience/content/entities/8/confident,salience/content/entities/8/about,salience/content/entities/9/name,salience/content/entities/9/type,salience/content/entities/9/label,salience/content/entities/9/sentiment,salience/content/entities/9/evidence,salience/content/entities/9/confident,salience/content/entities/9/about,salience/content/entities/10/name,salience/content/entities/10/type,salience/content/entities/10/label,salience/content/entities/10/sentiment,salience/content/entities/10/evidence,salience/content/entities/10/confident,salience/content/entities/10/about,twitter/mention_ids/0,twitter/mentions/0,twitter/user/utc_offset,twitter/user/geo_enabled,twitter/retweeted/user/url,twitter/retweeted/user/location,twitter/retweeted/user/geo_enabled,twitter/retweeted/user/verified,twitter/retweet/user/listed_count,twitter/retweet/user/geo_enabled,twitter/retweet/mentions/0,twitter/retweet/mentions/1,twitter/retweet/mention_ids/0,twitter/retweet/mention_ids/1,links/hops/0/1,facebook/author/name,facebook/author/id,facebook/author/link,facebook/author/avatar,facebook/id,facebook/message,facebook/source,facebook/type,twitter/retweet/hashtags/0,twitter/hashtags/1,twitter/hashtags/2,twitter/hashtags/3
3,Mobile Web (M2),Tristan,Brawn ,1998343,http://a0.twimg.com/profile_images/734847335/image_normal.jpg,http://twitter.com/tristan,twitter,"Thu, 14 Feb 2013 15:48:18 +0000","Hola boludos, vivo en Chile, capital de España, me gustan los tacos, la samba y nasí en Montevideo, la siudad de al lado, wey #estereotipo",61211674404,http://twitter.com/tristan/statuses/61211674404,46,es,100,,,,,,,,-2,"Thu, 14 Feb 2013 15:48:18 +0000",,estereotipo,61211674404,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Hola boludos, vivo en Chile, capital de España, me gustan los tacos, la samba y nasí en Montevideo, la siudad de al lado, wey #estereotipo",Brawn ,http://tristan.com,,,11688,219,91,Tristan,http://a0.twimg.com/profile_images/734847335/image_normal.jpg,es,Madrid,2,1998343,1998343,"Thu, 23 Sep 2010 15:25:54 +0000",Charlesc,6364961,78657889529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Tonaja,Archaeopteryx ,5846744,http://a0.twimg.com/profile_images/980379263/image_normal.jpg,http://twitter.com/tonaja,twitter,"Thu, 14 Feb 2013 15:48:19 +0000","bengong ahh Aqmal nii, haishh aku ingtkan betull td ada salji.",30013005738,http://twitter.com/tonaja/statuses/30013005738,44,ms,100,,,,,,,,,"Thu, 14 Feb 2013 15:48:19 +0000",,,30013005738,,web,"bengong ahh Aqmal nii, haishh aku ingtkan betull td ada salji.",Archaeopteryx ,http://tonaja.com,,,5100,299,224,Tonaja,http://a0.twimg.com/profile_images/980379263/image_normal.jpg,en,Beijing,,5846744,5846744,"Wed, 30 May 2012 16:29:53 +0000",Basilelks,2122021,55724651715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for Android,Profess,Blue Diamond ,8412278,http://a0.twimg.com/profile_images/262031415/image_normal.jpg,http://twitter.com/profess,twitter,"Thu, 14 Feb 2013 15:48:19 +0000",@madelynema dpt jmpe jgk cik ferus td.. tgah ujan lbt2 td kan..:-),23450,http://twitter.com/profess/statuses/23450,19,ms,63,,,,,,,,,"Thu, 14 Feb 2013 15:48:19 +0000",,,23450,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@madelynema dpt jmpe jgk cik ferus td.. tgah ujan lbt2 td kan..:-),Blue Diamond ,http://profess.com,,,244,79,114,Profess,http://a0.twimg.com/profile_images/262031415/image_normal.jpg,en,,,8412278,8412278,"Fri, 06 May 2011 13:39:49 +0000",Madelynema,5335457,25295730773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5335457,madelynema,,,,,,,,,,,,,,,,,,,,,,,,,
3,UberSocial for BlackBerry,Captainbarracuda,Captain Barracuda ,5942956,http://a0.twimg.com/profile_images/727021439/image_normal.jpg,http://twitter.com/captainbarracuda,twitter,"Thu, 14 Feb 2013 15:48:19 +0000","Pele!! RT @billykitson: Yah? Lo liat gue td? (ʃ⌣ƪ) RT @: Ish aber dh gw,,
Plg ngampus liat mahasiswa g pnya etika ciuman d",90920,http://twitter.com/captainbarracuda/statuses/90920,,id,100,,,,,,,,,"Thu, 14 Feb 2013 15:48:19 +0000",,,90920,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","Pele!! RT @billykitson: Yah? Lo liat gue td? (ʃ⌣ƪ) RT @: Ish aber dh gw,,
Plg ngampus liat mahasiswa g pnya etika ciuman d",Captain Barracuda ,http://captainbarracuda.com,,,2334,81,66,Captainbarracuda,http://a0.twimg.com/profile_images/727021439/image_normal.jpg,en,,,5942956,5942956,"Sun, 11 Mar 2012 15:12:15 +0000",Billykitson,8462015,24392342683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462015,billykitson,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for iPhone,Catking,Cat King ,6592093,http://a0.twimg.com/profile_images/562950522/image_normal.jpg,http://twitter.com/catking,twitter,"Thu, 14 Feb 2013 15:48:19 +0000","RT @adulfhatlur: H
A
P
Y

V
A
L
N
T
I
E
N
Z

D
E
Y





Jk ur a fukin fagit nd ur nt getin laid tonite....",74900954891,http://twitter.com/catking/statuses/74900954891,,en,63,,,,,,,,0,,,,74900954891,,,,,,,,,,,,,,,,,,,Scotthar,5685957,79998065414,male,"H
A
P
Y

V
A
L
N
T
I
E
N
Z

D
E
Y





Jk ur a fukin fagit nd ur nt getin laid tonite....",302081847658151937,brian prue,,,533,31,92,brianprue90,http://a0.twimg.com/profile_images/2595189308/image_normal.jpg,en,,,599846619,599846619,"Tue, 05 Jun 2012 02:49:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",34,"Thu, 14 Feb 2013 15:48:19 +0000",302081325609910273,Adulf Hatlur,Beggust jws guser in teh wurld sum of mai joaks r harshz #卐卐卐 #OriginalAccount of Adulf Hatlur Kik me: adulfpls Snapchat: adulfpls,1542,10764,49,adulfhatlur,http://a0.twimg.com/profile_images/3245182198/ea748e268f3993c3a976f1a0a02a58b8_normal.jpeg,en,Amsterdam,3600,14,843848210,843848210,"Mon, 24 Sep 2012 16:06:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thu, 14 Feb 2013 15:46:15 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.gaztehjwsz.org,Auschwitz,,,,,,,,,,,,,,,,,,,,,
3,Twitter for iPhone,Chakakhan,Chaka Khan ,2494531,http://a0.twimg.com/profile_images/242558673/image_normal.jpg,http://twitter.com/chakakhan,twitter,"Thu, 14 Feb 2013 15:48:18 +0000",RT @Loans_kw: كل من يتخاذل عن الدعوه لمسيرة المقترضين يوم السبت القادم لا يستحق من المقترضين أي إحترام فمن يرضى بإهانة الشعب ووصفه بالغن ...,42144113779,http://twitter.com/chakakhan/statuses/42144113779,41,ar,97,,,,,,,,,,,,42144113779,,,,,,,,,,,,,,,,,,,Henrycamp,5828994,78018036321,,كل من يتخاذل عن الدعوه لمسيرة المقترضين يوم السبت القادم لا يستحق من المقترضين أي إحترام فمن يرضى بإهانة الشعب ووصفه بالغنم مو كفو نحترمه!!,302081844751499264,بونرجس العمده ,الكويت دره ...,قاعد بالليوان ... ,20940,1785,408,Shakosh79,http://a0.twimg.com/profile_images/3130514536/f117fafd5756a836ebcaba4a296cd0f5_normal.jpeg,ar,Kuwait,10800,216480115,216480115,"Tue, 16 Nov 2010 21:04:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,"Thu, 14 Feb 2013 15:48:18 +0000",302078546115964929,حملة إسقاط القروض,"الحساب الرسمي لحملة إسقاط القروض يطالب بتطبيق القانون والدستور والشرع
فلكي نبني وطن يجب أن نبني مواطن",23079,23861,17070,Loans_kw,http://a0.twimg.com/profile_images/2918243915/727fa7dae74adf6c211d582b43a1554d_normal.jpeg,en,Kuwait,10800,34,440734539,440734539,"Mon, 19 Dec 2011 10:44:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thu, 14 Feb 2013 15:35:12 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://loanskw.blogspot.com/,في قلب كل مديون !,,,1,,,,,,,,,,,,,,,,,,
3,web,Abraxas,Abraxas ,4826730,http://a0.twimg.com/profile_images/582807407/image_normal.jpg,http://twitter.com/abraxas,twitter,"Thu, 14 Feb 2013 15:48:19 +0000","Ns autres, notre tradition de la St-&lt;3, c'est manger de la lasagne au souper... #onseditquonsaimetoutletempsanywayçafaitqueokbye",22489511105,http://twitter.com/abraxas/statuses/22489511105,53,fr,100,,,,,,,,-8,"Thu, 14 Feb 2013 15:48:19 +0000",,onseditquonsaimetoutletempsanywayçafaitqueokbye,22489511105,,web,"Ns autres, notre tradition de la St-&lt;3, c'est manger de la lasagne au souper... #onseditquonsaimetoutletempsanywayçafaitqueokbye",Abraxas ,http://abraxas.com,,"Montréal,QC",6648,905,981,Abraxas,http://a0.twimg.com/profile_images/582807407/image_normal.jpg,fr,Central Time (US & Canada),34,4826730,4826730,"Tue, 23 Dec 2008 04:15:16 +0000",Fabian,6927264,40100728138,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21600,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Dr.ch,Captain Power ,7700162,http://a0.twimg.com/profile_images/252336416/image_normal.jpg,http://twitter.com/dr.ch,twitter,"Thu, 14 Feb 2013 15:48:19 +0000",@behemoth anong page ung assignment bes?,90486539015,http://twitter.com/dr.ch/statuses/90486539015,46,en,62,,,,,,,,0,"Thu, 14 Feb 2013 15:48:19 +0000",,,90486539015,,web,@behemoth anong page ung assignment bes?,Captain Power ,http://dr.ch.com,,"MNL,Philippines",10405,241,316,Dr.ch,http://a0.twimg.com/profile_images/252336416/image_normal.jpg,en,Alaska,1,7700162,7700162,"Sat, 05 Nov 2011 16:02:30 +0000",Behemoth,7022382,46720414748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7022382,behemoth,-32400,true,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for BlackBerry®,Danlyo,Black Marvel ,91274,http://a0.twimg.com/profile_images/273035272/image_normal.jpg,http://twitter.com/danlyo,twitter,"Thu, 14 Feb 2013 15:48:20 +0000","Td masalah disekolah trus skrg dirumah ntar dimana lg? Yallah:""(",40376011328,http://twitter.com/danlyo/statuses/40376011328,39,ms,100,,,,,,,,,"Thu, 14 Feb 2013 15:48:20 +0000",,,40376011328,,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Td masalah disekolah trus skrg dirumah ntar dimana lg? Yallah:""(",Black Marvel ,http://danlyo.com,,▲United Kingdom▲,38001,567,93,Danlyo,http://a0.twimg.com/profile_images/273035272/image_normal.jpg,en,Pacific Time (US & Canada),,91274,91274,"Fri, 15 Apr 2011 16:52:25 +0000",Hiroshi,3287393,59898573835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28800,true,,,,,,,,,,,,,,,,,,,,,,,
3,IFTTT,Anna,Brooks ,9881073,http://a0.twimg.com/profile_images/219014133/image_normal.jpg,http://twitter.com/anna,twitter,"Thu, 14 Feb 2013 15:48:20 +0000",U.S. natgas stocks down 157 bln cubic feet: EIA #news,98143622139,http://twitter.com/anna/statuses/98143622139,42,en,63,,,,,,,,0,"Thu, 14 Feb 2013 15:48:20 +0000",,news,98143622139,,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",U.S. natgas stocks down 157 bln cubic feet: EIA #news,Brooks ,http://anna.com,,,52420,274,544,Anna,http://a0.twimg.com/profile_images/219014133/image_normal.jpg,en,Warsaw,3,9881073,9881073,"Tue, 22 Mar 2011 18:29:17 +0000",Dr.julia,5496464,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for iPhone,Brutothestrongman,Bruto The Strongman ,0,http://a0.twimg.com/profile_images/487959957/image_normal.jpg,http://twitter.com/brutothestrongman,twitter,"Thu, 14 Feb 2013 15:48:20 +0000","RT @SyedMuhdFadli: LFC team v Zenit: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suarez. #YNWA",36735643679,http://twitter.com/brutothestrongman/statuses/36735643679,40,fr,62,,,,,,,,0,,,,36735643679,,,,,,,,,,,,,,,,,,,George,5546012,51572100794,male,"LFC team v Zenit: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suarez. #YNWA",302081850631938049,Steven Gerrard ,13 December . #YNWA . ,Starks Tower .,25024,642,151,IzzatAriff,http://a0.twimg.com/profile_images/3239012236/68851826461c61cbc4519323ef293fcc_normal.jpeg,en,Alaska,-32400,437579513,437579513,"Thu, 15 Dec 2011 15:47:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,"Thu, 14 Feb 2013 15:48:20 +0000",302081400180453376,Syed Muhammad Fadli,"( People always find a reason to hate you ) ( Born: 16.4.1992. ) 
( I LOVE MY PARENTS and @salydrussora ) #LFC #YNWA Instagram: syedmuhdfadli",30954,14148,265,SyedMuhdFadli,http://a0.twimg.com/profile_images/3196261346/edb4124ecfa90a6f9cc4fc7ecd88aa3f_normal.jpeg,en,Kuala Lumpur,28800,1,321867054,321867054,"Wed, 22 Jun 2011 08:00:46 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thu, 14 Feb 2013 15:46:32 +0000",Reina,Person,Person,0,0,1,1,Johnson,Person,Person,0,0,1,1,Enrique,Person,Person,0,0,1,1,Carragher,Person,Person,0,0,1,1,Skrtel,Person,Person,0,0,1,1,Allen,Person,Person,0,0,1,1,Henderson,Person,Person,0,0,1,1,Gerrard,Person,Person,0,0,1,1,Sterling,Person,Person,0,0,1,1,Downing,Person,Person,0,0,1,1,Suarez,Person,Person,0,0,1,1,,,,,,MMU MELAKA,true,,,true,,,,,,,,,,,,,,YNWA,,,
3,web,Jake,Carlton ,3490576,http://a0.twimg.com/profile_images/852882001/image_normal.jpg,http://twitter.com/jake,twitter,"Thu, 14 Feb 2013 15:48:20 +0000",Brilliant presentation this morning @baronsamedi #BNI,62019439111,http://twitter.com/jake/statuses/62019439111,36,en,100,,,,,,,,6,"Thu, 14 Feb 2013 15:48:20 +0000",,BNI,62019439111,,web,Brilliant presentation this morning @baronsamedi #BNI,Carlton ,http://jake.com,,,264,89,187,Jake,http://a0.twimg.com/profile_images/852882001/image_normal.jpg,en,,,3490576,3490576,"Mon, 08 Nov 2010 15:48:35 +0000",Baronsamedi,31,30163962184,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,baronsamedi,,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Lucian,Aster ,2793433,http://a0.twimg.com/profile_images/690858056/image_normal.jpg,http://twitter.com/lucian,twitter,"Thu, 14 Feb 2013 15:48:20 +0000",@capt. Bah si qd même un peu bcp :$,26548029994,http://twitter.com/lucian/statuses/26548029994,45,fr,62,,,,,,,,0,"Thu, 14 Feb 2013 15:48:20 +0000",,,26548029994,,web,@capt. Bah si qd même un peu bcp :$,Aster ,http://lucian.com,,Paris,7950,723,443,Lucian,http://a0.twimg.com/profile_images/690858056/image_normal.jpg,fr,Athens,,2793433,2793433,"Sat, 03 Mar 2012 22:50:30 +0000",Capt.,2556200,26681577740,mostly_female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556200,capt.,7200,,,,,,,,,,,,,,,,,,,,,,,,
3,twitterfeed,Lucy,Carlton ,3073176,http://a0.twimg.com/profile_images/341433031/image_normal.jpg,http://twitter.com/lucy,twitter,"Thu, 14 Feb 2013 15:48:20 +0000",LEGO City Undercover: The Chase Begins Previewed by Nintendo http://t.co/QJSas38X,66621005465,http://twitter.com/lucy/statuses/66621005465,,en,100,200,"Thu, 14 Feb 2013 15:36:28 +0000",http://bit.ly/XF8b3M,http://webpronews.com/lego-city-undercover-the-chase-begins-previewed-by-nintendo-2013-02,0,LEGO City Undercover: The Chase Begins Previewed by Nintendo | WebProNews,http://www.webpronews.com/lego-city-undercover-the-chase-begins-previewed-by-nintendo-2013-02,0,"Thu, 14 Feb 2013 15:48:20 +0000",bit.ly,,66621005465,http://bit.ly/XF8b3M,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",LEGO City Undercover: The Chase Begins Previewed by Nintendo http://t.co/QJSas38X,Carlton ,http://lucy.com,,,23200,110,20,Lucy,http://a0.twimg.com/profile_images/341433031/image_normal.jpg,en,Eastern Time (US & Canada),2,3073176,3073176,"Wed, 24 Aug 2011 13:08:02 +0000",Barrage,3817313,54465981014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nintendo,Company,Company,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18000,,,,,,,,,,,,http://www.webpronews.com/lego-city-undercover-the-chase-begins-previewed-by-nintendo-2013-02?utm_medium=twitter&utm_source=twitterfeed,,,,,,,,,,,,
3,Twitter for iPhone,Blackbird,Blackbird ,1678336,http://a0.twimg.com/profile_images/263202271/image_normal.jpg,http://twitter.com/blackbird,twitter,"Thu, 14 Feb 2013 15:48:20 +0000",@earl nevermind Bri doesn't compete on Friday but thankkss😊,59214581083,http://twitter.com/blackbird/statuses/59214581083,,en,100,,,,,,,,0,"Thu, 14 Feb 2013 15:48:20 +0000",,,59214581083,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@earl nevermind Bri doesn't compete on Friday but thankkss😊,Blackbird ,http://blackbird.com,,,1724,188,174,Blackbird,http://a0.twimg.com/profile_images/263202271/image_normal.jpg,en,,,1678336,1678336,"Tue, 21 Apr 2009 01:31:11 +0000",Earl,8113478,77925539389,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8113478,earl,,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Barrington,Barrington ,0,http://a0.twimg.com/profile_images/968846207/image_normal.jpg,http://twitter.com/barrington,twitter,"Thu, 14 Feb 2013 15:48:20 +0000","Tra i #titoli migliori a Piazza Affari: 
#Mediobanca +2,99, Salvatore #Ferragamo +2,13, #Buzzi Unicem +1,99.",28204796323,http://twitter.com/barrington/statuses/28204796323,32,it,100,,,,,,,,,"Thu, 14 Feb 2013 15:48:20 +0000",,titoli,28204796323,,web,"Tra i #titoli migliori a Piazza Affari: 
#Mediobanca +2,99, Salvatore #Ferragamo +2,13, #Buzzi Unicem +1,99.",Barrington ,http://barrington.com,,"Via Brera 6, Milano",1126,84,106,Barrington,http://a0.twimg.com/profile_images/968846207/image_normal.jpg,it,,2,0,0,"Wed, 18 Apr 2012 13:34:54 +0000",Henryhawk,4227346,40579441096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediobanca,Ferragamo,Buzzi
3,Twitter for iPhone,Bradhulk,Bedford ,1958752,http://a0.twimg.com/profile_images/523772816/image_normal.jpg,http://twitter.com/bradhulk,twitter,"Thu, 14 Feb 2013 15:48:20 +0000","RT @lmran97: masa berbasikal td aku jumpa nama puan muru dkt jalan... siap ade nama sekolah lagi... well, what u can say its SMKS4.. the ...",73915896867,http://twitter.com/bradhulk/statuses/73915896867,37,ms,76,,,,,,,,,,,,73915896867,,,,,,,,,,,,,,,,,,,Abomination,1290058,37092581344,,"masa berbasikal td aku jumpa nama puan muru dkt jalan... siap ade nama sekolah lagi... well, what u can say its SMKS4.. the best school ever",302081852074762240,Mus-TafaTafa™♣,"Me Name Mustafa.  Date Of Birth 11/11/1997. Interest In Gaming Cooking, Novels,archery And Surfing The Net",,1192,78,227,MrBoMustafa,http://a0.twimg.com/profile_images/3215908169/f063edf68fc0c56616113a2621c4b37f_normal.jpeg,en,,,583854246,583854246,"Fri, 18 May 2012 12:42:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,"Thu, 14 Feb 2013 15:48:20 +0000",302078475441958912,SYMS..,,3190,97,135,lmran97,http://a0.twimg.com/profile_images/3249012134/37297599bf52d74a91ce7efeed77a0ee_normal.jpeg,en,Beijing,28800,,749265836,749265836,"Fri, 10 Aug 2012 12:24:22 +0000",web,"Thu, 14 Feb 2013 15:34:55 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
