interaction/schema/version,interaction/source,interaction/author/username,interaction/author/name,interaction/author/id,interaction/author/avatar,interaction/author/link,interaction/type,interaction/created_at,interaction/content,interaction/id,interaction/link,klout/score,language/tag,language/confidence,links/code/0,links/created_at/0,links/hops/0/0,links/normalized_url/0,links/retweet_count/0,links/title/0,links/url/0,twitter/created_at,twitter/domains/0,twitter/id,twitter/links/0,twitter/mention_ids/0,twitter/mentions/0,twitter/source,twitter/text,twitter/user/name,twitter/user/description,twitter/user/location,twitter/user/statuses_count,twitter/user/followers_count,twitter/user/friends_count,twitter/user/screen_name,twitter/user/profile_image_url,twitter/user/lang,twitter/user/id,twitter/user/id_str,twitter/user/created_at,twitter/user/url,twitter/in_reply_to_screen_name,twitter/in_reply_to_user_id,twitter/in_reply_to_status_id,salience/content/entities/0/name,salience/content/entities/0/type,salience/content/entities/0/label,salience/content/entities/0/sentiment,salience/content/entities/0/evidence,salience/content/entities/0/confident,salience/content/entities/0/about,salience/content/sentiment,twitter/user/time_zone,twitter/user/utc_offset,demographic/gender,twitter/user/listed_count,twitter/user/geo_enabled,salience/content/entities/0/themes/0,salience/content/entities/1/name,salience/content/entities/1/type,salience/content/entities/1/label,salience/content/entities/1/sentiment,salience/content/entities/1/evidence,salience/content/entities/1/confident,salience/content/entities/1/about,salience/content/entities/1/themes/0,salience/content/entities/2/name,salience/content/entities/2/type,salience/content/entities/2/label,salience/content/entities/2/sentiment,salience/content/entities/2/evidence,salience/content/entities/2/confident,salience/content/entities/2/about,salience/content/entities/2/themes/0,salience/content/entities/3/name,salience/content/entities/3/type,salience/content/entities/3/label,salience/content/entities/3/sentiment,salience/content/entities/3/evidence,salience/content/entities/3/confident,salience/content/entities/3/about,salience/content/entities/3/themes/0,twitter/retweet/text,twitter/retweet/id,twitter/retweet/user/name,twitter/retweet/user/url,twitter/retweet/user/description,twitter/retweet/user/location,twitter/retweet/user/statuses_count,twitter/retweet/user/followers_count,twitter/retweet/user/friends_count,twitter/retweet/user/screen_name,twitter/retweet/user/profile_image_url,twitter/retweet/user/lang,twitter/retweet/user/time_zone,twitter/retweet/user/utc_offset,twitter/retweet/user/listed_count,twitter/retweet/user/id,twitter/retweet/user/id_str,twitter/retweet/user/geo_enabled,twitter/retweet/user/created_at,twitter/retweet/source,twitter/retweet/count,twitter/retweet/created_at,twitter/retweet/hashtags/0,twitter/retweeted/id,twitter/retweeted/user/name,twitter/retweeted/user/url,twitter/retweeted/user/description,twitter/retweeted/user/location,twitter/retweeted/user/statuses_count,twitter/retweeted/user/followers_count,twitter/retweeted/user/friends_count,twitter/retweeted/user/screen_name,twitter/retweeted/user/profile_image_url,twitter/retweeted/user/lang,twitter/retweeted/user/time_zone,twitter/retweeted/user/utc_offset,twitter/retweeted/user/listed_count,twitter/retweeted/user/id,twitter/retweeted/user/id_str,twitter/retweeted/user/geo_enabled,twitter/retweeted/user/created_at,twitter/retweeted/source,twitter/retweeted/created_at,twitter/hashtags/0,salience/content/entities/4/name,salience/content/entities/4/type,salience/content/entities/4/label,salience/content/entities/4/sentiment,salience/content/entities/4/evidence,salience/content/entities/4/confident,salience/content/entities/4/about,salience/content/entities/5/name,salience/content/entities/5/type,salience/content/entities/5/label,salience/content/entities/5/sentiment,salience/content/entities/5/evidence,salience/content/entities/5/confident,salience/content/entities/5/about,salience/content/entities/6/name,salience/content/entities/6/type,salience/content/entities/6/label,salience/content/entities/6/sentiment,salience/content/entities/6/evidence,salience/content/entities/6/confident,salience/content/entities/6/about,salience/content/entities/7/name,salience/content/entities/7/type,salience/content/entities/7/label,salience/content/entities/7/sentiment,salience/content/entities/7/evidence,salience/content/entities/7/confident,salience/content/entities/7/about,salience/content/entities/8/name,salience/content/entities/8/type,salience/content/entities/8/label,salience/content/entities/8/sentiment,salience/content/entities/8/evidence,salience/content/entities/8/confident,salience/content/entities/8/about,salience/content/entities/9/name,salience/content/entities/9/type,salience/content/entities/9/label,salience/content/entities/9/sentiment,salience/content/entities/9/evidence,salience/content/entities/9/confident,salience/content/entities/9/about,salience/content/entities/10/name,salience/content/entities/10/type,salience/content/entities/10/label,salience/content/entities/10/sentiment,salience/content/entities/10/evidence,salience/content/entities/10/confident,salience/content/entities/10/about,facebook/application,facebook/author/name,facebook/author/id,facebook/author/link,facebook/author/avatar,facebook/id,facebook/message,facebook/source,facebook/type,twitter/retweet/mentions/0,twitter/retweet/mention_ids/0,interaction/geo/latitude,interaction/geo/longitude,twitter/geo/latitude,twitter/geo/longitude,twitter/place/id,twitter/place/url,twitter/place/place_type,twitter/place/country,twitter/place/country_code,twitter/place/full_name,twitter/place/name,twitter/retweeted/user/verified,salience/content/entities/0/themes/1,salience/content/entities/0/themes/2,salience/content/entities/0/themes/3,twitter/hashtags/1,twitter/hashtags/2,facebook/likes/count,facebook/likes/names/0,facebook/likes/ids/0,salience/content/entities/4/themes/0,salience/content/entities/5/themes/0,salience/content/entities/6/themes/0,salience/content/entities/7/themes/0,salience/content/entities/8/themes/0,salience/content/entities/9/themes/0,salience/content/entities/10/themes/0,twitter/retweet/links/0,twitter/retweet/domains/0,interaction/title,interaction/contenttype,salience/title/sentiment,youtube/created_at,youtube/id,youtube/author/name,youtube/author/link,youtube/content,youtube/title,youtube/contenttype,youtube/type,youtube/videolink,youtube/duration,youtube/category,twitter/retweet/hashtags/1,twitter/retweet/hashtags/2,twitter/retweet/hashtags/3,links/hops/0/1
3,Twitter for Android,Hunter,Brawn ,6111056,http://a0.twimg.com/profile_images/183942022/image_normal.jpg,http://twitter.com/hunter,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","""@lance: @ lmao them bitches better say yes !"" Right! If she won't I will! Dont chase em, replace em lol",65883168857,http://twitter.com/hunter/statuses/65883168857,33,en,100,,,,,,,,"Thu, 14 Feb 2013 15:48:29 +0000",,65883168857,,5404270,lance,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@lance: @ lmao them bitches better say yes !"" Right! If she won't I will! Dont chase em, replace em lol",Brawn ,,Reality,11790,258,157,Hunter,http://a0.twimg.com/profile_images/183942022/image_normal.jpg,en,6111056,6111056,"Thu, 16 Sep 2010 02:40:04 +0000",http://hunter.com,Lance,5404270,14745148690,"""@tevDaGunnr: @ExtrmlyGorgeous lmao them bitches better say yes !""",Quote,Quote,5,1,1,0,5,Mountain Time (US & Canada),-25200,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Hank,Bradley ,60155,http://a0.twimg.com/profile_images/110159311/image_normal.jpg,http://twitter.com/hank,twitter,"Thu, 14 Feb 2013 15:48:29 +0000",RT @TradeStocksAmer: We will make money in both directions buying long and selling short in all markets. Stocks make their biggest moves ...,84603369585,http://twitter.com/hank/statuses/84603369585,,en,95,,,,,,,,,,84603369585,,,,,,,,,,,,,,,,,,,Ahqlau,1605115,11624619690,,,,,,,,5,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,We will make money in both directions buying long and selling short in all markets. Stocks make their biggest moves in the first hour.,302081891379593216,Peggy Bright,,"marketing student, social junkie, blogger, optimist, life lover",Mesa,32,21,29,BrightPeggy,http://a0.twimg.com/profile_images/1874027313/453_normal.gif,en,Monterrey,-21600,,515157823,515157823,,"Mon, 05 Mar 2012 06:17:39 +0000",web,6897,"Thu, 14 Feb 2013 15:48:29 +0000",,241911956666208256,TradeStocksAmerica,http://www.TradeStocksAmerica.com,"Professional stock trader, market strategist, love teaching people what has been profitable for me.","Wilsonville, Oregon",377,1204,1998,TradeStocksAmer,http://a0.twimg.com/profile_images/207795608/Trade_Stocks_Zach_Logo_normal.png,en,Pacific Time (US & Canada),-28800,8,39364502,39364502,,"Mon, 11 May 2009 22:49:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sat, 01 Sep 2012 14:54:39 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TweetCaster for Android,Malcolmm,Carrion Ii ,78229,http://a0.twimg.com/profile_images/938703987/image_normal.jpg,http://twitter.com/malcolmm,twitter,"Thu, 14 Feb 2013 15:48:30 +0000","RT @BBK_Sniper: 왜 좌절을 하지? 왜 멘붕을 겪지? 우린 지난 5년 동안 싸워왔는데 또 싸우면 되지. 어차피 당장 해결될 것을 기대한 것도 아니었는데, 우리가 이기면 당장 해결됐을까? &lt; in 신간 정봉주의 '대한민국 진화론' ...",30513911019,http://twitter.com/malcolmm/statuses/30513911019,35,ko,96,,,,,,,,,,30513911019,,,,,,,,,,,,,,,,,,,Animus,257454,25983214890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"왜 좌절을 하지? 왜 멘붕을 겪지? 우린 지난 5년 동안 싸워왔는데 또 싸우면 되지. 어차피 당장 해결될 것을 기대한 것도 아니었는데, 우리가 이기면 당장 해결됐을까? &lt; in 신간 정봉주의 '대한민국 진화론' &gt; RT!! plz~~",302081891924840449,(￣^￣)ゞ / s(￣へ￣ )z ,,어느 별에서 왔니? ,"Seoul, Korea",35882,423,470,cys0619_talk,http://a0.twimg.com/profile_images/1502960800/16_1__normal.jpg,en,,,29,199096545,199096545,,"Wed, 06 Oct 2010 01:05:37 +0000","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",292,"Thu, 14 Feb 2013 15:48:30 +0000",,301867437077446656,정봉주,http://cafe.daum.net/yogicflying,신나는 진보의 정치를 꿈꾸는 국민이 주인되는 미래권력들,대한민국,1469,455012,56052,BBK_Sniper,http://a0.twimg.com/profile_images/3251269043/52e9bdb53d609c3a6654820fe4b37762_normal.jpeg,ko,Adelaide,34200,9934,147620164,147620164,,"Mon, 24 May 2010 16:17:14 +0000",web,"Thu, 14 Feb 2013 01:36:20 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for iPhone,Auroradoppelganger,Aurora Doppelganger ,9560169,http://a0.twimg.com/profile_images/380684730/image_normal.jpg,http://twitter.com/auroradoppelganger,twitter,"Thu, 14 Feb 2013 15:48:30 +0000","@cynthia: @ ""look at you first buy, it always goes lower""..my first investment was $BAC, got hammered! #LearnTheHardWay",54845069837,http://twitter.com/auroradoppelganger/statuses/54845069837,17,en,100,,,,,,,,"Thu, 14 Feb 2013 15:48:30 +0000",,54845069837,,2978822,cynthia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cynthia: @ ""look at you first buy, it always goes lower""..my first investment was $BAC, got hammered! #LearnTheHardWay",Aurora Doppelganger ,,Laois Ireland,259,67,205,Auroradoppelganger,http://a0.twimg.com/profile_images/380684730/image_normal.jpg,en,9560169,9560169,"Sat, 07 Mar 2009 19:29:16 +0000",http://auroradoppelganger.com,Cynthia,2978822,51875160192,"""look at you first buy, it always goes lower""",Quote,Quote,0,1,1,0,10,Dublin,,male,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearnTheHardWay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.82668597,-6.93550899,52.82668597,-6.93550899,1fbbfd700c2dab1a,http://api.twitter.com/1/geo/id/1fbbfd700c2dab1a.json,city,Ireland,IE,"Carlow, Carlow",Carlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Tweet Button,Batwing,Batwing ,1504549,http://a0.twimg.com/profile_images/516290394/image_normal.jpg,http://twitter.com/batwing,twitter,"Thu, 14 Feb 2013 15:48:30 +0000",Unemployment Insurance Weekly Claims Report http://t.co/xYf6rCxS Just a little cooperation &amp; economy would be in full recovery.,66514344559,http://twitter.com/batwing/statuses/66514344559,54,en,100,200,"Thu, 14 Feb 2013 15:48:30 +0000",,http://dol.gov/opa/media/press/eta/ui/current.htm,0,ETA Press Release: Unemployment Insurance Weekly Claims Report,http://www.dol.gov/opa/media/press/eta/ui/current.htm,"Thu, 14 Feb 2013 15:48:30 +0000",www.dol.gov,66514344559,http://www.dol.gov/opa/media/press/eta/ui/current.htm,,,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",Unemployment Insurance Weekly Claims Report http://t.co/xYf6rCxS Just a little cooperation &amp; economy would be in full recovery.,Batwing ,,"Fayetteville, N.C.",10180,706,1254,Batwing,http://a0.twimg.com/profile_images/516290394/image_normal.jpg,en,1504549,1504549,"Sun, 01 Jan 2012 16:18:10 +0000",http://batwing.com,Fredmyers,3712722,57627898780,,,,,,,,4,Atlantic Time (Canada),-14400,male,12,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for BlackBerry®,Earl,Angstrom ,2625863,http://a0.twimg.com/profile_images/584348074/image_normal.jpg,http://twitter.com/earl,twitter,"Thu, 14 Feb 2013 15:48:29 +0000",RT @frasedesarcasmo: —¡CUIDADO CON EL BESO! —¿Cuál bes...,51559940632,http://twitter.com/earl/statuses/51559940632,19,af,62,,,,,,,,,,51559940632,,,,,,,,,,,,,,,,,,,Arsenal,9137899,55026834295,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,—¡CUIDADO CON EL BESO! —¿Cuál bes...,302081887692812289,karly nava,,#directioner #rusher #lovatic and #swiftie simplemente sonrie hasta en los dias mas oscuros :D,,994,298,811,karly_nava_pony,http://a0.twimg.com/profile_images/2963336839/28f5bbf9964481835801833344c5677d_normal.jpeg,es,Brasilia,-10800,,568728946,568728946,,"Wed, 02 May 2012 02:25:43 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",1723,"Thu, 14 Feb 2013 15:48:29 +0000",,301009683974610944,Sarcasmos!,http://antiyou.org,"Síguenos, y llena tu TL de los mejores sarcasmos de todo twitter ,retweet si te indentificas. ♥",,42876,2009020,44,frasedesarcasmo,http://a0.twimg.com/profile_images/3216144619/fd4821b9aa34f5be2fe7a4d5317600eb_normal.gif,en,Caracas,-16200,6763,189534066,189534066,true,"Sat, 11 Sep 2010 14:46:05 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Mon, 11 Feb 2013 16:47:55 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for iPhone,Lavamenkin,Basallo ,8864998,http://a0.twimg.com/profile_images/301328887/image_normal.jpg,http://twitter.com/lavamenkin,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","RT @LFC: LFC team v Zenit: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suarez.",88171834661,http://twitter.com/lavamenkin/statuses/88171834661,38,fr,62,,,,,,,,,,88171834661,,,,,,,,,,,,,,,,,,,Briquette,19,93093991326,Reina,Person,Person,0,0,1,1,0,,,male,,,,Johnson,Person,Person,0,0,1,1,,Enrique,Person,Person,0,0,1,1,,Carragher,Person,Person,0,0,1,1,,"LFC team v Zenit: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suarez.",302081889043378178,Colin Sheehan,http://www.flickr.com/photos/colinsheehan/,"Novice photographer, Cyclist, Poet. Love listening to music, support Liverpool FC.","Cork, Ireland",10925,215,750,ColSheehan,http://a0.twimg.com/profile_images/2655010891/f362bc778f5acdbcc16463a2c3fd64ee_normal.jpeg,en,Dublin,,8,16013047,16013047,true,"Wed, 27 Aug 2008 15:42:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",761,"Thu, 14 Feb 2013 15:48:29 +0000",,302080839288750081,Liverpool FC ,http://www.liverpoolfc.com/,Official LFC account. Follow @OfficialLFC_ID @ThaiLFC @LFCANZ @LFCBrasil @LFCEspanol @LFC_Arabic @LFCIndia @LFCFrance @TurkeyLFC  @LFCBangladesh,"Anfield, Liverpool",21749,1511801,409073,LFC,http://a0.twimg.com/profile_images/1847862599/Grad_LFC_Crest_twitter_normal.jpg,en,,,11364,19583545,19583545,true,"Tue, 27 Jan 2009 09:05:21 +0000",web,"Thu, 14 Feb 2013 15:44:19 +0000",,Skrtel,Person,Person,0,0,1,1,Allen,Person,Person,0,0,1,1,Henderson,Person,Person,0,0,1,1,Gerrard,Person,Person,0,0,1,1,Sterling,Person,Person,0,0,1,1,Downing,Person,Person,0,0,1,1,Suarez,Person,Person,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for BlackBerry®,Bansheeii,Banshee Ii ,16,http://a0.twimg.com/profile_images/549931206/image_normal.jpg,http://twitter.com/bansheeii,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","Abang sayanglah kantang"" ang!! Is menjijikkan!! Sumpah jijik!:)RT""@cindy: Iya boge sayang,atur lah sama kau abg sayang kau mention aku :",70595945673,http://twitter.com/bansheeii/statuses/70595945673,36,,,,,,,,,,"Thu, 14 Feb 2013 15:48:29 +0000",,70595945673,,1876231,cindy,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Abang sayanglah kantang"" ang!! Is menjijikkan!! Sumpah jijik!:)RT""@cindy: Iya boge sayang,atur lah sama kau abg sayang kau mention aku :",Banshee Ii ,,,3930,266,282,Bansheeii,http://a0.twimg.com/profile_images/549931206/image_normal.jpg,en,16,16,"Sat, 19 May 2012 13:11:05 +0000",http://bansheeii.com,Cindy,1876231,93604638893,""" ang!! Is menjijikkan!! Sumpah jijik!:)RT""",Quote,Quote,3,1,1,0,3,,,female,,,lah sama kau abg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kau mention aku,sayanglah kantang,boge sayang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for BlackBerry®,Mo,Captain Marvel Ii ,9475641,http://a0.twimg.com/profile_images/452810141/image_normal.jpg,http://twitter.com/mo,twitter,"Thu, 14 Feb 2013 15:48:29 +0000",RT @Albar_Einstein: butuh perjuangan td untuk membeli sesuatu...sampai kehabisan bensin td..nuntun dech :D yg penting dia seneng,26740223588,http://twitter.com/mo/statuses/26740223588,50,ms,86,,,,,,,,,,26740223588,,,,,,,,,,,,,,,,,,,Mr.,1525128,27216528542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butuh perjuangan td untuk membeli sesuatu...sampai kehabisan bensin td..nuntun dech :D yg penting dia seneng,302081889148207105,Atika Rahmawati,,,,6621,381,252,nona_atika,http://a0.twimg.com/profile_images/3212089341/4b5de6171ad6198a438b24c083416fb6_normal.jpeg,en,,,2,408493999,408493999,true,"Wed, 09 Nov 2011 14:03:23 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",1,"Thu, 14 Feb 2013 15:48:29 +0000",,302081013159456768,Maulana Α Wicaksono,,"hanya mirip berandalanbukan sampah jalananapa mimpimu perjuangkan tujuanmubersama-sama kita bisacepat membendung energiwe are KAMTIS FAMILY",popies line,403,105,201,Albar_Einstein,http://a0.twimg.com/profile_images/3229150324/4bc15878812cfdbd8953929a6ffe3a6b_normal.jpeg,en,Jakarta,25200,,399627792,399627792,,"Thu, 27 Oct 2011 19:55:28 +0000","<a href=""http://ubersocial.com/"" rel=""nofollow"">UberSociаl for BlаckBerry</a>","Thu, 14 Feb 2013 15:45:00 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Georgewashi,Bridge ,8110838,http://a0.twimg.com/profile_images/441828101/image_normal.jpg,http://twitter.com/georgewashi,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","Wir drücken #Mobilee heute Abend beim #ESC-Vorentscheid (ab 20:15 Uhr, Das Erste) ganz fest die Daumen! #usfm",74138905527,http://twitter.com/georgewashi/statuses/74138905527,,de,100,,,,,,,,"Thu, 14 Feb 2013 15:48:29 +0000",,74138905527,,,,web,"Wir drücken #Mobilee heute Abend beim #ESC-Vorentscheid (ab 20:15 Uhr, Das Erste) ganz fest die Daumen! #usfm",Bridge ,,Stuttgart,447,300,423,Georgewashi,http://a0.twimg.com/profile_images/441828101/image_normal.jpg,de,8110838,8110838,"Sun, 02 Oct 2011 20:08:34 +0000",http://georgewashi.com,Dr.,6277363,70300228986,,,,,,,,,Berlin,3600,,5,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobilee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESC,usfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for Android,Arvak,Arvak ,5946179,http://a0.twimg.com/profile_images/345905708/image_normal.jpg,http://twitter.com/arvak,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","RT @adulfhatlur: H
A
P
Y

V
A
L
N
T
I
E
N
Z

D
E
Y





Jk ur a fukin fagit nd ur nt getin laid tonite....",22007,http://twitter.com/arvak/statuses/22007,49,en,63,,,,,,,,,,22007,,,,,,,,,,,,,,,,,,,Azure,5255325,87137391371,,,,,,,,0,,,mostly_male,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H
A
P
Y

V
A
L
N
T
I
E
N
Z

D
E
Y





Jk ur a fukin fagit nd ur nt getin laid tonite....",302081888703619072,Tuff Teddy ;D,,Michael & Alyssa Before all you bitches | Sophmore | #SunnysideFootball | #ChargersNation| Maga has been close to me for 8 years now and more to come (;,The Football Field,5120,288,259,thealebalmaceda,http://a0.twimg.com/profile_images/3123280805/3f9a0944fb95b9d59c5349d846251772_normal.jpeg,en,,,,462632155,462632155,,"Fri, 13 Jan 2012 05:04:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40,"Thu, 14 Feb 2013 15:48:29 +0000",,302081325609910273,Adulf Hatlur,http://www.gaztehjwsz.org,Beggust jws guser in teh wurld sum of mai joaks r harshz #卐卐卐 #OriginalAccount of Adulf Hatlur Kik me: adulfpls Snapchat: adulfpls,Auschwitz,1542,10764,49,adulfhatlur,http://a0.twimg.com/profile_images/3245182198/ea748e268f3993c3a976f1a0a02a58b8_normal.jpeg,en,Amsterdam,3600,14,843848210,843848210,,"Mon, 24 Sep 2012 16:06:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thu, 14 Feb 2013 15:46:15 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mobile (2915120374),Beauty,Beauty ,65124,http://a0.twimg.com/profile_images/236505645/image_normal.jpg,http://twitter.com/beauty,facebook,"Thu, 14 Feb 2013 15:48:29 +0000",ga ada harga y lalu aq b'hujan td...,40534608089,http://twitter.com/beauty/statuses/40534608089,,id,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile,Aqah Aldira Canceres,100005172604563,http://www.facebook.com/profile.php?id=100005172604563,https://graph.facebook.com/100005172604563/picture,100005172604563_116809688501451,ga ada harga y lalu aq b'hujan td...,Mobile (2915120374),status,,,,,,,,,,,,,,,,,,,,1,Aqah Aldira Canceres,100005172604563,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for Android,Jonathan,Caesar ,4369959,http://a0.twimg.com/profile_images/701599616/image_normal.jpg,http://twitter.com/jonathan,twitter,"Thu, 14 Feb 2013 15:48:29 +0000","Tlong aja yaa..qm td k'mn beb.aq tlfn adk u yg angkt""@carver: Tunjukanlah Rsa Cinta.mu ,Coba Buat Mereka tau,Betapa Indah.ny Dunia",99921830184,http://twitter.com/jonathan/statuses/99921830184,47,ms,100,,,,,,,,"Thu, 14 Feb 2013 15:48:29 +0000",,99921830184,,7636912,carver,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tlong aja yaa..qm td k'mn beb.aq tlfn adk u yg angkt""@carver: Tunjukanlah Rsa Cinta.mu ,Coba Buat Mereka tau,Betapa Indah.ny Dunia",Caesar ,,Samarinda city,1006,166,188,Jonathan,http://a0.twimg.com/profile_images/701599616/image_normal.jpg,id,4369959,4369959,"Sat, 17 Nov 2012 02:26:44 +0000",http://jonathan.com,Carver,7636912,22688852180,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
