interaction/schema/version,interaction/source,interaction/author/username,interaction/author/name,interaction/author/id,interaction/author/avatar,interaction/author/link,interaction/type,interaction/created_at,interaction/content,interaction/id,interaction/link,klout/score,language/tag,language/confidence,links/code/0,links/created_at/0,links/normalized_url/0,links/retweet_count/0,links/title/0,links/url/0,twitter/id,twitter/retweet/text,twitter/retweet/id,twitter/retweet/user/name,twitter/retweet/user/description,twitter/retweet/user/location,twitter/retweet/user/statuses_count,twitter/retweet/user/followers_count,twitter/retweet/user/friends_count,twitter/retweet/user/screen_name,twitter/retweet/user/profile_image_url,twitter/retweet/user/lang,twitter/retweet/user/time_zone,twitter/retweet/user/utc_offset,twitter/retweet/user/listed_count,twitter/retweet/user/id,twitter/retweet/user/id_str,twitter/retweet/user/geo_enabled,twitter/retweet/user/created_at,twitter/retweet/source,twitter/retweet/count,twitter/retweet/created_at,twitter/retweet/links/0,twitter/retweet/domains/0,twitter/retweeted/id,twitter/retweeted/user/name,twitter/retweeted/user/url,twitter/retweeted/user/description,twitter/retweeted/user/statuses_count,twitter/retweeted/user/followers_count,twitter/retweeted/user/friends_count,twitter/retweeted/user/screen_name,twitter/retweeted/user/profile_image_url,twitter/retweeted/user/lang,twitter/retweeted/user/time_zone,twitter/retweeted/user/utc_offset,twitter/retweeted/user/listed_count,twitter/retweeted/user/id,twitter/retweeted/user/id_str,twitter/retweeted/user/created_at,twitter/retweeted/source,twitter/retweeted/created_at,twitter/in_reply_to_screen_name,twitter/in_reply_to_user_id,twitter/in_reply_to_status_id,salience/content/entities/0/name,salience/content/entities/0/type,salience/content/entities/0/label,salience/content/entities/0/sentiment,salience/content/entities/0/evidence,salience/content/entities/0/confident,salience/content/entities/0/about,salience/content/entities/0/themes/0,salience/content/entities/1/name,salience/content/entities/1/type,salience/content/entities/1/label,salience/content/entities/1/sentiment,salience/content/entities/1/evidence,salience/content/entities/1/confident,salience/content/entities/1/about,salience/content/entities/1/themes/0,salience/content/sentiment,twitter/created_at,twitter/source,twitter/text,twitter/user/name,twitter/user/url,twitter/user/description,twitter/user/location,twitter/user/statuses_count,twitter/user/followers_count,twitter/user/friends_count,twitter/user/screen_name,twitter/user/profile_image_url,twitter/user/lang,twitter/user/time_zone,twitter/user/utc_offset,twitter/user/listed_count,twitter/user/id,twitter/user/id_str,twitter/user/geo_enabled,twitter/user/created_at,demographic/gender,twitter/mention_ids/0,twitter/mentions/0,links/hops/0/0,links/hops/0/1,twitter/domains/0,twitter/links/0,salience/content/entities/0/themes/1,salience/content/entities/0/themes/2,twitter/hashtags/0,salience/content/entities/2/name,salience/content/entities/2/type,salience/content/entities/2/label,salience/content/entities/2/sentiment,salience/content/entities/2/evidence,salience/content/entities/2/confident,salience/content/entities/2/about,salience/content/entities/3/name,salience/content/entities/3/type,salience/content/entities/3/label,salience/content/entities/3/sentiment,salience/content/entities/3/evidence,salience/content/entities/3/confident,salience/content/entities/3/about,salience/content/entities/4/name,salience/content/entities/4/type,salience/content/entities/4/label,salience/content/entities/4/sentiment,salience/content/entities/4/evidence,salience/content/entities/4/confident,salience/content/entities/4/about,salience/content/entities/5/name,salience/content/entities/5/type,salience/content/entities/5/label,salience/content/entities/5/sentiment,salience/content/entities/5/evidence,salience/content/entities/5/confident,salience/content/entities/5/about,salience/content/entities/6/name,salience/content/entities/6/type,salience/content/entities/6/label,salience/content/entities/6/sentiment,salience/content/entities/6/evidence,salience/content/entities/6/confident,salience/content/entities/6/about,salience/content/entities/7/name,salience/content/entities/7/type,salience/content/entities/7/label,salience/content/entities/7/sentiment,salience/content/entities/7/evidence,salience/content/entities/7/confident,salience/content/entities/7/about,salience/content/entities/8/name,salience/content/entities/8/type,salience/content/entities/8/label,salience/content/entities/8/sentiment,salience/content/entities/8/evidence,salience/content/entities/8/confident,salience/content/entities/8/about,salience/content/entities/9/name,salience/content/entities/9/type,salience/content/entities/9/label,salience/content/entities/9/sentiment,salience/content/entities/9/evidence,salience/content/entities/9/confident,salience/content/entities/9/about,salience/content/entities/10/name,salience/content/entities/10/type,salience/content/entities/10/label,salience/content/entities/10/sentiment,salience/content/entities/10/evidence,salience/content/entities/10/confident,salience/content/entities/10/about,twitter/retweeted/user/location,twitter/retweeted/user/geo_enabled,twitter/retweeted/user/verified,trends/type/0,trends/type/1,trends/type/2,trends/type/3,trends/type/4,trends/type/5,trends/type/6,trends/type/7,trends/type/8,trends/type/9,trends/type/10,trends/content/0,trends/source/0,twitter/retweet/hashtags/0,salience/content/entities/2/themes/0,salience/content/entities/3/themes/0,salience/content/entities/4/themes/0,twitter/retweet/user/url,twitter/retweet/mentions/0,twitter/retweet/mention_ids/0,links/hops/0/2
3,UberSocial© PRO,Basiliskii,Basilisk Ii ,8074377,http://a0.twimg.com/profile_images/146576/image_normal.jpg,http://twitter.com/basiliskii,twitter,"Thu, 14 Feb 2013 15:48:22 +0000",@georgesbatro ya estoy vestido como aventurera para la samba! Jajaja,40158507577,http://twitter.com/basiliskii/statuses/40158507577,41,es,100,,,,,,,40158507577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgesbatro,5292839,59108698088,,,,,,,,,,,,,,,,,0,"Thu, 14 Feb 2013 15:48:22 +0000","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial© PRO</a>",@georgesbatro ya estoy vestido como aventurera para la samba! Jajaja,Basilisk Ii ,http://basiliskii.com,,Neandertal,31846,573,516,Basiliskii,http://a0.twimg.com/profile_images/146576/image_normal.jpg,es,Mexico City,-21600,8,8074377,8074377,,"Thu, 24 Dec 2009 19:18:22 +0000",male,5292839,georgesbatro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mobile Web (M2),Ba,Brothers Grimm Ii ,2568176,http://a0.twimg.com/profile_images/328649679/image_normal.jpg,http://twitter.com/ba,twitter,"Thu, 14 Feb 2013 15:48:22 +0000",RT @026Sherdil: Kkkr sneeuw al kkr 2 maanden kil tis al februari jonge,21965417289,http://twitter.com/ba/statuses/21965417289,41,nl,62,,,,,,,21965417289,Kkkr sneeuw al kkr 2 maanden kil tis al februari jonge,302081860710854656,k.vdw,   ¤  Biji Kurdistan,♥ @Gvanderwiel,26292,367,231,MAPIMAYO_,http://a0.twimg.com/profile_images/3198512795/9f35b27e90f74bf0c2f7e881503d150e_normal.jpeg,nl,Amsterdam,3600,1,228280668,228280668,true,"Sun, 19 Dec 2010 07:45:23 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",1,"Thu, 14 Feb 2013 15:48:22 +0000",,,302081715768262657,Sherdil,http://www.facebook.com/sherdil.husseiIn.3,Teamvieze | VIVA LA BARCA | TUPAC | @ArianaGrande,25322,191,119,026Sherdil,http://a0.twimg.com/profile_images/3136639377/bf31e64ddb8577888b679291a979d3cd_normal.jpeg,nl,Athens,7200,,410314990,410314990,"Fri, 11 Nov 2011 23:05:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thu, 14 Feb 2013 15:47:48 +0000",Breegan,4470963,87257775268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unisex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immerloo ,true,,,,,,,,,,,,,,,,,,,,,,
3,web,Marcuslassite,Aries ,2680507,http://a0.twimg.com/profile_images/922938231/image_normal.jpg,http://twitter.com/marcuslassite,twitter,"Thu, 14 Feb 2013 15:48:22 +0000",zo irritand iemand die kkr laat reageert terwijl ik moet kijke hoelaat ik wat ga doen,15560284117,http://twitter.com/marcuslassite/statuses/15560284117,39,nl,100,,,,,,,15560284117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tantematt,8512936,86190241388,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:22 +0000",web,zo irritand iemand die kkr laat reageert terwijl ik moet kijke hoelaat ik wat ga doen,Aries ,http://marcuslassite.com,,072,13142,90,99,Marcuslassite,http://a0.twimg.com/profile_images/922938231/image_normal.jpg,nl,Amsterdam,3600,,2680507,2680507,,"Sat, 01 Jan 2011 20:20:36 +0000",female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Snaptwit,Shanazrayna,Chaliz ,9428576,http://a0.twimg.com/profile_images/3/image_normal.jpg,http://twitter.com/shanazrayna,twitter,"Thu, 14 Feb 2013 15:48:21 +0000",wung bank e wes bangkrut kok dandak nyarutan haha RT @dr: Go nyarutan we kurang RT paatick: stor (more) http://t.co/1PxsW9Gu,88143187202,http://twitter.com/shanazrayna/statuses/88143187202,27,id,100,200,"Thu, 14 Feb 2013 15:48:22 +0000",http://snaptwit.com/show/CBKX,0,wung bank e wes bangkrut kok dandak nyarutan haha RT @ADHIPAJANGAN: (cont) http://snpt.tk/CBKX,http://www.snaptwit.com/show/CBKX,88143187202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr,2986371,82894325209,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:21 +0000","<a href=""http://www.snaptwit.com"" rel=""nofollow"">Snaptwit</a>",wung bank e wes bangkrut kok dandak nyarutan haha RT @dr: Go nyarutan we kurang RT paatick: stor (more) http://t.co/1PxsW9Gu,Chaliz ,http://shanazrayna.com,,Bantul --- (ngayogyokarto),12944,352,1450,Shanazrayna,http://a0.twimg.com/profile_images/3/image_normal.jpg,id,Jakarta,25200,,9428576,9428576,true,"Thu, 30 Dec 2010 16:14:24 +0000",,2986371,dr,http://snpt.tk/CBKX,,snpt.tk,http://snpt.tk/CBKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twidroyd for Android,Blackknightvdoppe,Black Knight V Doppe ,3544594,http://a0.twimg.com/profile_images/958489932/image_normal.jpg,http://twitter.com/blackknightvdoppe,twitter,"Thu, 14 Feb 2013 15:48:22 +0000","@sen. ooh gtu, mgkin si dian brubah fikiran..Td dia sms nnya brgkt, aku suruh hubungin kamu. Senin? Kalo bsok udh baikan jg masuk hehe",24167,http://twitter.com/blackknightvdoppe/statuses/24167,47,id,100,,,,,,,24167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen.,2588696,175,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:22 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">Twidroyd for Android</a>","@sen. ooh gtu, mgkin si dian brubah fikiran..Td dia sms nnya brgkt, aku suruh hubungin kamu. Senin? Kalo bsok udh baikan jg masuk hehe",Black Knight V Doppe ,http://blackknightvdoppe.com,,"Ciledug, Tangerang",4288,285,271,Blackknightvdoppe,http://a0.twimg.com/profile_images/958489932/image_normal.jpg,en,Pacific Time (US & Canada),-28800,,3544594,3544594,true,"Fri, 24 Jul 2009 14:36:12 +0000",,2588696,sen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for iPhone,Armaros,Armaros ,6267504,http://a0.twimg.com/profile_images/705604748/image_normal.jpg,http://twitter.com/armaros,twitter,"Thu, 14 Feb 2013 15:48:22 +0000","RT @ThaiLFC: 11 ตัวจริงวันนี้:  Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing และSuarez #LFCThai",57024586689,http://twitter.com/armaros/statuses/57024586689,36,fr,40,,,,,,,57024586689,"11 ตัวจริงวันนี้:  Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing และSuarez #LFCThai",302081861138657280,Poundps,"BM6/12 , Ac Ngoo49",,936,69,106,poundps,http://a0.twimg.com/profile_images/3192576527/ba3ac362bf5595d6dc5d26686ebb696f_normal.jpeg,en,Bangkok,25200,,373185534,373185534,,"Wed, 14 Sep 2011 04:14:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",17,"Thu, 14 Feb 2013 15:48:22 +0000",,,302081228172034048,LFC Thailand,,ทวิตเตอร์ทางการของสโมสรลิเวอร์พูลสำหรับประเทศไทย ฟอลโลว์ @ThaiLFC เพื่อร่วมเป็นหนึ่งในครอบครัวสโมสรฟุตบอลที่ใหญ่ที่สุดในโลกด้วยกัน #LFCThai,2876,15743,14254,ThaiLFC,http://a0.twimg.com/profile_images/2764256774/88be5a456f8cdec9c7c20b18c9b9cbc0_normal.jpeg,en,Bangkok,25200,100,904718268,904718268,"Thu, 25 Oct 2012 21:40:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thu, 14 Feb 2013 15:45:51 +0000",Atlasiii,5500089,74115455849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangkok,,true,,,,,,,,,,,,,,LFCThai,,,,,,,
3,dlvr.it,Prof.jo,Blue Bullet ,6574774,http://a0.twimg.com/profile_images/359488415/image_normal.jpg,http://twitter.com/prof.jo,twitter,"Thu, 14 Feb 2013 15:48:20 +0000","Bri Bagwell And The Banned: Thu, Feb 14 2013 8:00 PM Lucky Mule Saloon in Abilene Opening for Randy Houser.... http://t.co/o6DUQV5X #Abilene",91776960808,http://twitter.com/prof.jo/statuses/91776960808,12,en,62,200,"Thu, 14 Feb 2013 15:48:22 +0000",http://thingstodoinabilene-tx.com/details-E0-001-054118634-3/Bri_Bagwell_and_The_Banned_Abilene,0,"Bri Bagwell and The Banned | Abilene | Lucky Mule Saloon | on Feb 14, 2013 8:00 PM",http://www.thingstodoinabilene-tx.com/details-E0-001-054118634-3/Bri_Bagwell_and_The_Banned_Abilene/,91776960808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ginger,6562054,22428471664,,,,,,,,,,,,,,,,,0,"Thu, 14 Feb 2013 15:48:20 +0000","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Bri Bagwell And The Banned: Thu, Feb 14 2013 8:00 PM Lucky Mule Saloon in Abilene Opening for Randy Houser.... http://t.co/o6DUQV5X #Abilene",Blue Bullet ,http://prof.jo.com,,"Abilene, TX",783,28,23,Prof.jo,http://a0.twimg.com/profile_images/359488415/image_normal.jpg,en,,,,6574774,6574774,,"Fri, 21 Oct 2011 14:38:07 +0000",unisex,,,http://goo.gl/Fq05U,http://www.thingstodoinabilene-tx.com/details-E0-001-054118634-3/Bri_Bagwell_and_The_Banned_Abilene/?utm_source=dlvr.it&utm_medium=twitter,goo.gl,http://goo.gl/Fq05U,,,Abilene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for Android,Kuroy,Black Mountain ,4303908,http://a0.twimg.com/profile_images/861462254/image_normal.jpg,http://twitter.com/kuroy,twitter,"Thu, 14 Feb 2013 15:48:22 +0000",RT @DBS_Ox: Go listen to that #Mr.UnderRated right now. @DBS_Ox OX SNAP - MR.UNDERRATED - http://t.co/CZNjn0H2,84525963757,http://twitter.com/kuroy/statuses/84525963757,25,en,100,200,"Thu, 14 Feb 2013 14:00:13 +0000",http://datpiff.com/mixtapes-detail.php?id=455175,0,Ox Snap - Mr.underrated Hosted by DJ Laz Vagez // Free Mixtape @ DatPiff.com,http://www.datpiff.com/mixtapes-detail.php?id=455175,84525963757,Go listen to that #Mr.UnderRated right now. @DBS_Ox OX SNAP - MR.UNDERRATED - http://t.co/CZNjn0H2,302081861168013312,DntGetClose,Follow @RpRondogg @Keelow_MMyg @TheReal_YH @DBS_Ox @TG_DGC @Dbs_DntGetClose @605_Southside @LexParma @Scotty_176 @OnTheNade,"Toronto, Ont",75,89,350,_DntGetCloseEnt,http://a0.twimg.com/profile_images/3241432524/6a6cbbcaf0c82f9e0b670557dfece72d_normal.jpeg,en,,,,1167336480,1167336480,,"Sun, 10 Feb 2013 23:52:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6,"Thu, 14 Feb 2013 15:48:22 +0000",http://www.datpiff.com/mixtapes-detail.php?id=455175,www.datpiff.com,302057685073936385,OX'snap ,,Ox'snap aka Mr.UnderRated. Mixtape droppin Feb 14.!!! You dnt like me or my circle no one said you had too.  #Rurrting  #DntGetClose,2462,708,804,DBS_Ox,http://a0.twimg.com/profile_images/3231057062/cb5a673c45cd70bb11f6cff9af8b181b_normal.jpeg,en,Arizona,-25200,,483247003,483247003,"Sat, 04 Feb 2012 20:06:17 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Thu, 14 Feb 2013 14:12:18 +0000",Charles,260919,89372313837,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Da Bricks. PARMA. The Crid.,,,,,,,,,,,,,,,,Mr,,,,,DBS_Ox,483247003,
3,Twitlicious ™,Cerebritealpha,Cerebrite Alpha ,5803569,http://a0.twimg.com/profile_images/223628421/image_normal.jpg,http://twitter.com/cerebritealpha,twitter,"Thu, 14 Feb 2013 15:48:22 +0000","oke RT @lord: Ah mou tau aja ""Vitaaaans: gimana caranya abg ?RT @lord: Asikin ajaa :p ""Vitaaaans: Mulai gak asik""""",16221678070,http://twitter.com/cerebritealpha/statuses/16221678070,,id,100,,,,,,,16221678070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lord,2790947,69395544030,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:22 +0000","<a href=""http://twitlicious.com"" rel=""nofollow"">Twitlicious ™</a>","oke RT @lord: Ah mou tau aja ""Vitaaaans: gimana caranya abg ?RT @lord: Asikin ajaa :p ""Vitaaaans: Mulai gak asik""""",Cerebrite Alpha ,http://cerebritealpha.com,,Medan-sumatera utara,1238,88,115,Cerebritealpha,http://a0.twimg.com/profile_images/223628421/image_normal.jpg,en,Bangkok,25200,,5803569,5803569,true,"Fri, 10 Feb 2012 02:45:01 +0000",female,2790947,lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,web,Ch'od,Ch'od ,22103,http://a0.twimg.com/profile_images/746079823/image_normal.jpg,http://twitter.com/ch'od,twitter,"Thu, 14 Feb 2013 15:48:22 +0000","@isobel silakan ulangi pembayaran kembali atau ngan tarsfer ke ke rek BCA Cab. Kuningan Jakarta ac. 2173019190 an. PT MNC Sky Vision, tks",30749486247,http://twitter.com/ch'od/statuses/30749486247,68,id,78,,,,,,,30749486247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isobel,6113720,92769955284,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:22 +0000",web,"@isobel silakan ulangi pembayaran kembali atau ngan tarsfer ke ke rek BCA Cab. Kuningan Jakarta ac. 2173019190 an. PT MNC Sky Vision, tks",Ch'od ,http://ch'od.com,,Indonesia,48555,19634,391,Ch'od,http://a0.twimg.com/profile_images/746079823/image_normal.jpg,en,Jakarta,25200,92,22103,22103,,"Thu, 28 Jan 2010 10:43:30 +0000",,6113720,isobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Tweet Button,Captainamerica,Captain America ,9351332,http://a0.twimg.com/profile_images/348939950/image_normal.jpg,http://twitter.com/captainamerica,twitter,"Thu, 14 Feb 2013 15:48:22 +0000",Santander corta preço-alvo de Petrobras depois de conduzir teste de estresse http://t.co/9IXW52zZ via @jake,1,http://twitter.com/captainamerica/statuses/1,,pt,100,200,"Thu, 14 Feb 2013 11:46:31 +0000",http://infomoney.com.br/petrobras/noticia/2678827,0,Object moved,http://www.infomoney.com.br/petrobras/noticia/2678827,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jake,0,44240927207,Petrobras,Place,Place,-2,0,1,1,estresse http,,,,,,,,,-3,"Thu, 14 Feb 2013 15:48:22 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",Santander corta preço-alvo de Petrobras depois de conduzir teste de estresse http://t.co/9IXW52zZ via @jake,Captain America ,http://captainamerica.com,,Brazil,703,127,788,Captainamerica,http://a0.twimg.com/profile_images/348939950/image_normal.jpg,pt,Brasilia,-10800,,9351332,9351332,,"Tue, 14 Feb 2012 14:43:24 +0000",,0,jake,,,www.infomoney.com.br,http://www.infomoney.com.br/petrobras/noticia/2678827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for Android,Mordecaip.,Boggs ,5586744,http://a0.twimg.com/profile_images/599979437/image_normal.jpg,http://twitter.com/mordecaip.,twitter,"Thu, 14 Feb 2013 15:48:21 +0000",ptg td dah tidur kejap lg confirm lah tak boleh tidur,1821,http://twitter.com/mordecaip./statuses/1821,35,ms,100,,,,,,,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blockbuster,3388179,98030475713,,,,,,,,,,,,,,,,,,"Thu, 14 Feb 2013 15:48:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptg td dah tidur kejap lg confirm lah tak boleh tidur,Boggs ,http://mordecaip..com,,,9978,283,252,Mordecaip.,http://a0.twimg.com/profile_images/599979437/image_normal.jpg,en,Beijing,28800,,5586744,5586744,true,"Tue, 19 Jul 2011 13:34:33 +0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Twitter for iPhone,Kanu,Chakara ,9049449,http://a0.twimg.com/profile_images/107091571/image_normal.jpg,http://twitter.com/kanu,twitter,"Thu, 14 Feb 2013 15:48:23 +0000","RT @NSFWilliam_: I call it the Andy Cohen effect, in which white people discover things we were doing or saying 20 years ago a… http://t ...",50716509670,http://twitter.com/kanu/statuses/50716509670,,en,100,200,"Thu, 14 Feb 2013 15:42:07 +0000",http://randumcharacter.tumblr.com/post/43079762973/i-call-it-the-andy-cohen-effect-in-which-white-people,0,"I call it the Andy Cohen effect, in which white people discover things we were doing or saying 20 years ago and present it to the world as brand new, given it’s new to them. - You Might Think I'm Crazy But I'm Serious",http://randumcharacter.tumblr.com/post/43079762973/i-call-it-the-andy-cohen-effect-in-which-white-people,50716509670,"I call it the Andy Cohen effect, in which white people discover things we were doing or saying 20 years ago a… http://t.co/GZAuDt5G",302081862417928193,Jaffe Joffer,KING JHEY #l4l #lambily #collegedegree #followback #scorpio and a reformed angry #dominican ,"Diamond mine, District One",151,51,88,KingJhusto,http://a0.twimg.com/profile_images/3252453875/751a0e9faf5891d43f15e063a6e918d8_normal.jpeg,en,,,,1176521185,1176521185,,"Wed, 13 Feb 2013 18:43:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,"Thu, 14 Feb 2013 15:48:23 +0000",http://tmblr.co/ZxajIxe7mGGT,tmblr.co,302080279340797952,guillermo.,,I'm a rebel now; don't give a damn. ,145494,1773,582,NSFWilliam_,http://a0.twimg.com/profile_images/3204082725/04ad9c53067512813899f0d68b7255e8_normal.jpeg,en,Eastern Time (US & Canada),-18000,52,36164207,36164207,"Tue, 28 Apr 2009 19:57:39 +0000","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Thu, 14 Feb 2013 15:42:05 +0000",Jessebla,1375509,22203939338,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,http://tmblr.co/ZxajIxe7mGGT,http://www.tumblr.com/ZxajIxe7mGGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baltimore, MD",,,,,,,,,,,,,,,,,,,,,,,
3,twitterfeed,Dr.fredric,Animator ,5,http://a0.twimg.com/profile_images/2/image_normal.jpg,http://twitter.com/dr.fredric,twitter,"Thu, 14 Feb 2013 15:48:18 +0000",Dueness resignation solutions-financial offices inasmuch as the white-bearded ragtag and bobtail: .exs http://t.co/QIOYVcHs,30268381326,http://twitter.com/dr.fredric/statuses/30268381326,39,en,100,200,"Thu, 14 Feb 2013 15:48:23 +0000",http://web-promotions.tk/page-8479/695231,0,Equity Release Solutions-Financial Help For the Aged People,http://web-promotions.tk/page-8479/695231,30268381326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tantematt,4,44855191837,,,,,,,,,,,,,,,,,-2,"Thu, 14 Feb 2013 15:48:18 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Dueness resignation solutions-financial offices inasmuch as the white-bearded ragtag and bobtail: .exs http://t.co/QIOYVcHs,Animator ,http://dr.fredric.com,,,16555,230,44,Dr.fredric,http://a0.twimg.com/profile_images/2/image_normal.jpg,ru,,,,5,5,,"Thu, 29 Nov 2012 16:37:48 +0000",male,,,http://bit.ly/UiZkoE,http://web-promotions.tk/page-8479/695231?utm_source=twitterfeed&utm_medium=twitter,bit.ly,http://bit.ly/UiZkoE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
